date,warehouse_id,product_id,current_stock,temperature,temp_alert,low_stock_alert,anomaly_score,is_anomaly
2025-10-26,W06,P0040,757,19.312326027809497,0,0,1,0
2025-11-02,W06,P0040,62,20.937128079899708,0,1,1,0
2025-11-09,W06,P0040,752,20.78928276023832,0,0,1,0
2025-11-16,W06,P0040,857,21.04117926496629,0,0,1,0
2025-11-23,W06,P0040,171,26.39947122006729,1,0,-1,1
2025-11-30,W06,P0040,336,17.97994353998328,0,0,1,0
2024-01-07,W06,P0034,435,21.90646522753774,0,0,1,0
2024-01-14,W06,P0034,113,21.30703758040448,0,0,1,0
2024-01-21,W06,P0034,462,22.451067674065925,0,0,1,0
2024-01-28,W06,P0034,359,26.722014919195026,1,0,-1,1
2024-02-04,W06,P0034,877,22.27024475939641,0,0,1,0
2024-02-11,W06,P0034,362,24.46388867709108,0,0,1,0
2024-02-18,W06,P0034,600,21.65934301325337,0,0,1,0
2024-02-25,W06,P0034,34,20.99981326945373,0,1,1,0
2024-03-03,W06,P0034,579,18.21138324124032,0,0,1,0
2024-03-10,W06,P0034,808,22.084837998506167,0,0,1,0
2024-03-17,W06,P0034,602,21.123135237029064,0,0,1,0
2024-03-24,W06,P0034,261,21.803100888404867,0,0,1,0
2024-03-31,W06,P0034,376,22.65389055650207,0,0,1,0
2024-04-07,W06,P0034,974,22.946557953589387,0,0,1,0
2024-04-14,W06,P0034,920,22.96136659931175,0,0,1,0
2024-04-21,W06,P0034,964,19.89185981188741,0,0,1,0
2024-04-28,W06,P0034,155,20.592468651140628,0,0,1,0
2024-05-05,W06,P0034,750,24.20640364119804,0,0,1,0
2024-05-12,W06,P0034,185,19.559130907269115,0,0,1,0
2024-05-19,W06,P0034,873,20.903795152591293,0,0,1,0
2024-05-26,W06,P0034,467,18.903247104277543,0,0,1,0
2024-06-02,W06,P0034,261,21.529437307053605,0,0,1,0
2024-06-09,W06,P0034,974,19.64527477980003,0,0,1,0
2024-06-16,W06,P0034,645,26.726972372463067,1,0,-1,1
2024-06-23,W06,P0034,718,18.44600439029914,0,0,1,0
2024-06-30,W06,P0034,905,22.79975883802108,0,0,1,0
2024-07-07,W06,P0034,607,21.739452812354305,0,0,1,0
2024-07-14,W06,P0034,101,22.33098611384457,0,0,1,0
2024-07-21,W06,P0034,739,24.553141844547724,0,0,1,0
2024-07-28,W06,P0034,552,23.77015403269407,0,0,1,0
2024-08-04,W06,P0034,559,23.40309502046011,0,0,1,0
2024-08-11,W06,P0034,677,24.29337151267581,0,0,1,0
2024-08-18,W06,P0034,949,23.60174336064025,0,0,1,0
2024-08-25,W06,P0034,35,21.004219797111805,0,1,1,0
2024-09-01,W06,P0034,832,21.903802402328747,0,0,1,0
2024-09-08,W06,P0034,427,22.985594542531544,0,0,1,0
2024-09-15,W06,P0034,855,21.379626001766145,0,0,1,0
2024-09-22,W06,P0034,479,23.21429315110665,0,0,1,0
2024-09-29,W06,P0034,143,21.3087508307062,0,0,1,0
2024-10-06,W06,P0034,700,19.34222628079859,0,0,1,0
2024-10-13,W06,P0034,734,19.86005640002428,0,0,1,0
2024-10-20,W06,P0034,995,19.298341855573955,0,0,-1,1
2024-10-27,W06,P0034,858,23.28893625160828,0,0,1,0
2024-11-03,W06,P0034,539,21.8589089666966,0,0,1,0
2024-11-10,W06,P0034,370,17.18312222486143,0,0,-1,1
2024-11-17,W06,P0034,342,22.033959782466752,0,0,1,0
2024-11-24,W06,P0034,252,19.374366363368924,0,0,1,0
2024-12-01,W06,P0034,678,22.008613951947613,0,0,1,0
2024-12-08,W06,P0034,592,22.97725015725472,0,0,1,0
2024-12-15,W06,P0034,264,20.649961926002263,0,0,1,0
2024-12-22,W06,P0034,520,23.94510883399452,0,0,1,0
2024-12-29,W06,P0034,460,23.449461871284143,0,0,1,0
2025-01-05,W06,P0034,371,24.63794042767272,0,0,1,0
2025-01-12,W06,P0034,42,22.09238805063289,0,1,1,0
2025-01-19,W06,P0034,129,18.98835193685691,0,0,1,0
2025-01-26,W06,P0034,440,22.38346619662494,0,0,1,0
2025-02-02,W06,P0034,661,23.40734076427631,0,0,1,0
2025-02-09,W06,P0034,645,18.741734301807448,0,0,1,0
2025-02-16,W06,P0034,238,23.735183342466595,0,0,1,0
2025-02-23,W06,P0034,583,22.35016516487692,0,0,1,0
2025-03-02,W06,P0034,489,26.035376351647848,1,0,1,0
2025-03-09,W06,P0034,562,22.39842184791858,0,0,1,0
2025-03-16,W06,P0034,798,19.76168907313467,0,0,1,0
2025-03-23,W06,P0034,90,23.57477358750617,0,1,1,0
2025-03-30,W06,P0034,284,21.00969278021756,0,0,1,0
2025-04-06,W06,P0034,675,21.82624763213845,0,0,1,0
2025-04-13,W06,P0034,254,22.49071802236773,0,0,1,0
2025-04-20,W06,P0034,819,21.465333245110163,0,0,1,0
2025-04-27,W06,P0034,791,20.89711003378148,0,0,1,0
2025-05-04,W06,P0034,651,20.336004574198324,0,0,1,0
2025-05-11,W06,P0034,819,21.46451591593232,0,0,1,0
2025-05-18,W06,P0034,484,22.34750125818568,0,0,1,0
2025-05-25,W06,P0034,744,18.55977250791412,0,0,1,0
2025-06-01,W06,P0034,743,22.99852822936445,0,0,1,0
2025-06-08,W06,P0034,243,24.13935634507496,0,0,1,0
2025-06-15,W06,P0034,477,24.74545425230172,0,0,1,0
2025-06-22,W06,P0034,253,21.85513868880883,0,0,1,0
2025-06-29,W06,P0034,153,20.25511969270022,0,0,1,0
2025-07-06,W06,P0034,293,22.51580959203349,0,0,1,0
2025-07-13,W06,P0034,488,22.129525317049296,0,0,1,0
2025-07-20,W06,P0034,619,22.38589027251725,0,0,1,0
2025-07-27,W06,P0034,306,21.9569396754304,0,0,1,0
2025-08-03,W06,P0034,966,21.03575942346206,0,0,1,0
2025-08-10,W06,P0034,627,19.55731589044094,0,0,1,0
2025-08-17,W06,P0034,542,21.423028116042047,0,0,1,0
2025-08-24,W06,P0034,754,18.21229166628138,0,0,1,0
2025-08-31,W06,P0034,441,21.863844146417566,0,0,1,0
2025-09-07,W06,P0034,567,19.45970613613528,0,0,1,0
2025-09-14,W06,P0034,4,22.7241297140364,0,1,1,0
2025-09-21,W06,P0034,991,25.36723211785169,1,0,-1,1
2025-09-28,W06,P0034,990,24.38718376918464,0,0,1,0
2025-10-05,W06,P0034,806,20.2057348012228,0,0,1,0
2025-10-12,W06,P0034,107,25.68866699650269,1,0,1,0
2025-10-19,W06,P0034,749,22.51140191877365,0,0,1,0
2025-10-26,W06,P0034,901,20.772487335936912,0,0,1,0
2025-11-02,W06,P0034,786,23.714739330038828,0,0,1,0
2025-11-09,W06,P0034,795,23.525072571754137,0,0,1,0
2025-11-16,W06,P0034,327,20.0819604884956,0,0,1,0
2025-11-23,W06,P0034,876,24.95201724031472,0,0,1,0
2025-11-30,W06,P0034,538,20.26658877018731,0,0,1,0
2024-01-07,W06,P0041,101,21.282035119102712,0,0,1,0
2024-01-14,W06,P0041,360,21.99943970962033,0,0,1,0
2024-01-21,W06,P0041,673,22.289134953524457,0,0,1,0
2024-01-28,W06,P0041,146,23.2754743872688,0,0,1,0
2024-02-04,W06,P0041,611,21.53159410467296,0,0,1,0
2024-02-11,W06,P0041,512,21.29791141641038,0,0,1,0
2024-02-18,W06,P0041,488,20.1162991697127,0,0,1,0
2024-02-25,W06,P0041,215,20.24446466857229,0,0,1,0
2024-03-03,W06,P0041,594,22.850908311592462,0,0,1,0
2024-03-10,W06,P0041,602,25.61332148506657,1,0,1,0
2024-03-17,W06,P0041,141,22.980922545794463,0,0,1,0
2024-03-24,W06,P0041,699,25.6838255916164,1,0,1,0
2024-03-31,W06,P0041,595,19.78910203998889,0,0,1,0
2024-04-07,W06,P0041,338,19.07735500924561,0,0,1,0
2024-04-14,W06,P0041,61,22.438408558154773,0,1,1,0
2024-04-21,W06,P0041,816,22.86787455902355,0,0,1,0
2024-04-28,W06,P0041,106,21.81407594192704,0,0,1,0
2024-05-05,W06,P0041,661,22.00240704429764,0,0,1,0
2024-05-12,W06,P0041,810,22.780691965808888,0,0,1,0
2024-05-19,W06,P0041,52,21.011883533054547,0,1,1,0
2024-05-26,W06,P0041,423,22.02784730771604,0,0,1,0
2024-06-02,W06,P0041,574,18.87409316595085,0,0,1,0
2024-06-09,W06,P0041,114,22.61861367543141,0,0,1,0
2024-06-16,W06,P0041,580,23.19810563532264,0,0,1,0
2024-06-23,W06,P0041,839,22.83520638605978,0,0,1,0
2024-06-30,W06,P0041,360,23.33739653908998,0,0,1,0
2024-07-07,W06,P0041,774,22.528485986861483,0,0,1,0
2024-07-14,W06,P0041,347,19.21723368011917,0,0,1,0
2024-07-21,W06,P0041,520,23.88964969290305,0,0,1,0
2024-07-28,W06,P0041,219,16.92520830248148,0,0,-1,1
2024-08-04,W06,P0041,484,22.61371109111644,0,0,1,0
2024-08-11,W06,P0041,174,19.786017949120428,0,0,1,0
2024-08-18,W06,P0041,453,23.122690835646573,0,0,1,0
2024-08-25,W06,P0041,309,20.47323619345893,0,0,1,0
2024-09-01,W06,P0041,644,23.36392409940097,0,0,1,0
2024-09-08,W06,P0041,776,20.22522856949361,0,0,1,0
2024-09-15,W06,P0041,722,23.12638492308966,0,0,1,0
2024-09-22,W06,P0041,380,22.561711034102267,0,0,1,0
2024-09-29,W06,P0041,902,22.37413189686192,0,0,1,0
2024-10-06,W06,P0041,37,22.95376227334518,0,1,1,0
2024-10-13,W06,P0041,745,22.55192678734553,0,0,1,0
2024-10-20,W06,P0041,519,19.998274897227184,0,0,1,0
2024-10-27,W06,P0041,216,21.67374677927792,0,0,1,0
2024-11-03,W06,P0041,780,22.84218354072597,0,0,1,0
2024-11-10,W06,P0041,100,23.850018553823773,0,0,1,0
2024-11-17,W06,P0041,879,17.337605506024598,0,0,-1,1
2024-11-24,W06,P0041,49,22.593135603934897,0,1,1,0
2024-12-01,W06,P0041,449,22.64003227744809,0,0,1,0
2024-12-08,W06,P0041,446,23.4778912999206,0,0,1,0
2024-12-15,W06,P0041,34,21.077621152981795,0,1,1,0
2024-12-22,W06,P0041,223,22.001625426760896,0,0,1,0
2024-12-29,W06,P0041,800,21.22083304573943,0,0,1,0
2025-01-05,W06,P0041,692,22.04080740598657,0,0,1,0
2025-01-12,W06,P0041,591,22.649754562428168,0,0,1,0
2025-01-19,W06,P0041,277,21.64437736158442,0,0,1,0
2025-01-26,W06,P0041,454,23.235048544691296,0,0,1,0
2025-02-02,W06,P0041,231,23.82329052615632,0,0,1,0
2025-02-09,W06,P0041,938,20.10886363706513,0,0,1,0
2025-02-16,W06,P0041,182,19.500357507778578,0,0,1,0
2025-02-23,W06,P0041,662,24.99457784399897,0,0,1,0
2025-03-02,W06,P0041,794,23.29219354279087,0,0,1,0
2025-03-09,W06,P0041,653,20.31283490552259,0,0,1,0
2025-03-16,W06,P0041,947,22.78380698204424,0,0,1,0
2025-03-23,W06,P0041,569,22.94049728244176,0,0,1,0
2025-03-30,W06,P0041,796,23.51762265743976,0,0,1,0
2025-04-06,W06,P0041,37,23.082713128834246,0,1,1,0
2025-04-13,W06,P0041,579,19.39051815513753,0,0,1,0
2025-04-20,W06,P0041,991,21.01093679090326,0,0,1,0
2025-04-27,W06,P0041,842,20.29140695486033,0,0,1,0
2025-05-04,W06,P0041,600,25.53043974802319,1,0,1,0
2025-05-11,W06,P0041,840,19.983367931922068,0,0,1,0
2025-05-18,W06,P0041,628,21.58434942852381,0,0,1,0
2025-05-25,W06,P0041,628,19.62585623396519,0,0,1,0
2025-06-01,W06,P0041,277,22.515854045441262,0,0,1,0
2025-06-08,W06,P0041,695,25.035735088104435,1,0,1,0
2025-06-15,W06,P0041,374,20.60828669539936,0,0,1,0
2025-06-22,W06,P0041,729,23.82160218537946,0,0,1,0
2025-06-29,W06,P0041,933,19.075637602709364,0,0,1,0
2025-07-06,W06,P0041,648,22.80125264480192,0,0,1,0
2025-07-13,W06,P0041,495,25.56285950362356,1,0,1,0
2025-07-20,W06,P0041,739,19.319968833231485,0,0,1,0
2025-07-27,W06,P0041,828,20.971695744153774,0,0,1,0
2025-08-03,W06,P0041,918,19.157416888578787,0,0,1,0
2025-08-10,W06,P0041,240,21.998572732992773,0,0,1,0
2025-08-17,W06,P0041,2,20.82831076610842,0,1,1,0
2025-08-24,W06,P0041,890,26.160870591628083,1,0,-1,1
2025-08-31,W06,P0041,475,21.73352899702542,0,0,1,0
2025-09-07,W06,P0041,616,22.917125333129427,0,0,1,0
2025-09-14,W06,P0041,876,19.32684809217485,0,0,1,0
2025-09-21,W06,P0041,725,17.129058389927348,0,0,-1,1
2025-09-28,W06,P0041,204,20.97305849796072,0,0,1,0
2025-10-05,W06,P0041,788,25.203652528410057,1,0,1,0
2025-10-12,W06,P0041,392,20.652868157978705,0,0,1,0
2025-10-19,W06,P0041,481,26.582451824213948,1,0,-1,1
2025-10-26,W06,P0041,174,21.201167720159088,0,0,1,0
2025-11-02,W06,P0041,394,21.67800542829325,0,0,1,0
2025-11-09,W06,P0041,568,23.05132685399948,0,0,1,0
2025-11-16,W06,P0041,689,21.595451082778983,0,0,1,0
2025-11-23,W06,P0041,249,22.492682179334,0,0,1,0
2025-11-30,W06,P0041,101,21.646576680498764,0,0,1,0
2024-01-07,W06,P0019,448,24.835112802806552,0,0,1,0
2024-01-14,W06,P0019,41,20.28902428905622,0,1,1,0
2024-01-21,W06,P0019,91,20.25132512109505,0,1,1,0
2024-01-28,W06,P0019,793,23.42799855517285,0,0,1,0
2024-02-04,W06,P0019,893,18.097435078738734,0,0,-1,1
2024-02-11,W06,P0019,346,21.15497241125365,0,0,1,0
2024-02-18,W06,P0019,709,22.33908574805432,0,0,1,0
2024-02-25,W06,P0019,592,22.24389652796746,0,0,1,0
2024-03-03,W06,P0019,255,24.52289426541851,0,0,1,0
2024-03-10,W06,P0019,841,20.24401996582852,0,0,1,0
2024-03-17,W06,P0019,860,22.55278274733041,0,0,1,0
2024-03-24,W06,P0019,43,23.085041318835287,0,1,1,0
2024-03-31,W06,P0019,597,22.16764700461377,0,0,1,0
2024-04-07,W06,P0019,688,20.38653960712917,0,0,1,0
2024-04-14,W06,P0019,965,22.90441451773124,0,0,1,0
2024-04-21,W06,P0019,588,20.99152135119858,0,0,1,0
2024-04-28,W06,P0019,502,25.95309326218476,1,0,1,0
2024-05-05,W06,P0019,622,24.45355810668376,0,0,1,0
2024-05-12,W06,P0019,241,20.456185954511835,0,0,1,0
2024-05-19,W06,P0019,487,21.160106541654866,0,0,1,0
2024-05-26,W06,P0019,588,20.14152177132322,0,0,1,0
2024-06-02,W06,P0019,347,21.92319509775632,0,0,1,0
2024-06-09,W06,P0019,800,24.56482601510197,0,0,1,0
2024-06-16,W06,P0019,800,19.8473799178692,0,0,1,0
2024-06-23,W06,P0019,515,19.56633899853051,0,0,1,0
2024-06-30,W06,P0019,913,21.153346903800976,0,0,1,0
2024-07-07,W06,P0019,887,19.94790777389416,0,0,1,0
2024-07-14,W06,P0019,93,23.23154525310077,0,1,1,0
2024-07-21,W06,P0019,302,20.529085842195848,0,0,1,0
2024-07-28,W06,P0019,703,21.47338101065496,0,0,1,0
2024-08-04,W06,P0019,243,23.15503040742841,0,0,1,0
2024-08-11,W06,P0019,479,26.21168753163189,1,0,1,0
2024-08-18,W06,P0019,818,22.510639557344835,0,0,1,0
2024-08-25,W06,P0019,554,23.172556735572016,0,0,1,0
2024-09-01,W06,P0019,147,24.44671847061141,0,0,1,0
2024-09-08,W06,P0019,29,21.86472875990414,0,1,1,0
2024-09-15,W06,P0019,431,20.77008402888648,0,0,1,0
2024-09-22,W06,P0019,635,22.156261163077133,0,0,1,0
2024-09-29,W06,P0019,594,24.17790701584257,0,0,1,0
2024-10-06,W06,P0019,635,22.9980573999118,0,0,1,0
2024-10-13,W06,P0019,128,21.391402783051245,0,0,1,0
2024-10-20,W06,P0019,118,22.236735876259377,0,0,1,0
2024-10-27,W06,P0019,235,20.96893302398728,0,0,1,0
2024-11-03,W06,P0019,315,21.4997868410346,0,0,1,0
2024-11-10,W06,P0019,204,19.50418878645842,0,0,1,0
2024-11-17,W06,P0019,948,20.83631337218988,0,0,1,0
2024-11-24,W06,P0019,522,22.1200796020128,0,0,1,0
2024-12-01,W06,P0019,13,24.22885470344769,0,1,1,0
2024-12-08,W06,P0019,991,22.13058024715449,0,0,1,0
2024-12-15,W06,P0019,418,23.1277442892327,0,0,1,0
2024-12-22,W06,P0019,218,20.201822265877656,0,0,1,0
2024-12-29,W06,P0019,336,19.71978183632464,0,0,1,0
2025-01-05,W06,P0019,821,20.700051649511053,0,0,1,0
2025-01-12,W06,P0019,822,19.26364093912141,0,0,1,0
2025-01-19,W06,P0019,92,20.117546284032606,0,1,1,0
2025-01-26,W06,P0019,728,24.157790019899217,0,0,1,0
2025-02-02,W06,P0019,935,21.90974894354325,0,0,1,0
2025-02-09,W06,P0019,394,21.66166644473966,0,0,1,0
2025-02-16,W06,P0019,347,19.798686714564056,0,0,1,0
2025-02-23,W06,P0019,397,20.668046719452025,0,0,1,0
2025-03-02,W06,P0019,588,22.183882366728152,0,0,1,0
2025-03-09,W06,P0019,720,26.45545935172274,1,0,-1,1
2025-03-16,W06,P0019,385,23.710668229763392,0,0,1,0
2025-03-23,W06,P0019,289,19.811744313874296,0,0,1,0
2025-03-30,W06,P0019,750,19.77775750476137,0,0,1,0
2025-04-06,W06,P0019,915,22.086923060136115,0,0,1,0
2025-04-13,W06,P0019,223,20.04412679048446,0,0,1,0
2025-04-20,W06,P0019,469,22.46747210125288,0,0,1,0
2025-04-27,W06,P0019,132,20.97210870491476,0,0,1,0
2025-05-04,W06,P0019,61,23.85857968464752,0,1,1,0
2025-05-11,W06,P0019,856,20.108016261527283,0,0,1,0
2025-05-18,W06,P0019,400,22.28360440045018,0,0,1,0
2025-05-25,W06,P0019,396,20.75223654158894,0,0,1,0
2025-06-01,W06,P0019,657,19.813629508303297,0,0,1,0
2025-06-08,W06,P0019,150,20.53148662076804,0,0,1,0
2025-06-15,W06,P0019,611,22.174024369119216,0,0,1,0
2025-06-22,W06,P0019,916,23.89198792055276,0,0,1,0
2025-06-29,W06,P0019,117,23.067302349902324,0,0,1,0
2025-07-06,W06,P0019,516,23.03835994309555,0,0,1,0
2025-07-13,W06,P0019,213,22.52575132131581,0,0,1,0
2025-07-20,W06,P0019,852,22.64101778560532,0,0,1,0
2025-07-27,W06,P0019,13,21.77003292064581,0,1,1,0
2025-08-03,W06,P0019,367,22.214647077153653,0,0,1,0
2025-08-10,W06,P0019,981,24.61993159163709,0,0,1,0
2025-08-17,W06,P0019,675,20.713270673034128,0,0,1,0
2025-08-24,W06,P0019,452,21.579803436344577,0,0,1,0
2025-08-31,W06,P0019,127,21.30508018383977,0,0,1,0
2025-09-07,W06,P0019,183,21.874330334639456,0,0,1,0
2025-09-14,W06,P0019,532,21.28165911376604,0,0,1,0
2025-09-21,W06,P0019,391,21.564029374040963,0,0,1,0
2025-09-28,W06,P0019,395,22.535731653541426,0,0,1,0
2025-10-05,W06,P0019,933,18.82022475017793,0,0,1,0
2025-10-12,W06,P0019,860,21.72789339914262,0,0,1,0
2025-10-19,W06,P0019,460,23.16981283513616,0,0,1,0
2025-10-26,W06,P0019,727,21.461466778913948,0,0,1,0
2025-11-02,W06,P0019,727,21.261750337221795,0,0,1,0
2025-11-09,W06,P0019,561,20.01888776010427,0,0,1,0
2025-11-16,W06,P0019,516,24.60915263475369,0,0,1,0
2025-11-23,W06,P0019,711,24.582972048102725,0,0,1,0
2025-11-30,W06,P0019,862,23.45226625548322,0,0,1,0
2024-01-07,W07,P0049,516,21.91683565417605,0,0,1,0
2024-01-14,W07,P0049,577,25.5151178934832,1,0,1,0
2024-01-21,W07,P0049,317,26.27829227868997,1,0,-1,1
2024-01-28,W07,P0049,37,23.11176709977521,0,1,1,0
2024-02-04,W07,P0049,471,22.647822757799087,0,0,1,0
2024-02-11,W07,P0049,143,21.138765581557674,0,0,1,0
2024-02-18,W07,P0049,610,24.43884028543437,0,0,1,0
2024-02-25,W07,P0049,294,21.28527367681694,0,0,1,0
2024-03-03,W07,P0049,938,27.22154443049088,1,0,-1,1
2024-03-10,W07,P0049,15,23.880807893028617,0,1,1,0
2024-03-17,W07,P0049,287,21.19771028868604,0,0,1,0
2024-03-24,W07,P0049,257,21.997407052462066,0,0,1,0
2024-03-31,W07,P0049,968,23.70312696762764,0,0,1,0
2024-04-07,W07,P0049,190,23.40150256766705,0,0,1,0
2024-04-14,W07,P0049,109,23.43209392291864,0,0,1,0
2024-04-21,W07,P0049,397,24.13835145039268,0,0,1,0
2024-04-28,W07,P0049,721,20.13275249509193,0,0,1,0
2024-05-05,W07,P0049,340,20.791002599169776,0,0,1,0
2024-05-12,W07,P0049,482,21.16466724375334,0,0,1,0
2024-05-19,W07,P0049,767,22.45543130115712,0,0,1,0
2024-05-26,W07,P0049,734,23.21156741372952,0,0,1,0
2024-06-02,W07,P0049,845,19.907498605129817,0,0,1,0
2024-06-09,W07,P0049,555,21.19561077040684,0,0,1,0
2024-06-16,W07,P0049,365,20.917208734424825,0,0,1,0
2024-06-23,W07,P0049,188,26.28187372259633,1,0,-1,1
2024-06-30,W07,P0049,522,20.59385540029024,0,0,1,0
2024-07-07,W07,P0049,908,17.912409983874927,0,0,-1,1
2024-07-14,W07,P0049,449,20.964959796013726,0,0,1,0
2024-07-21,W07,P0049,215,20.459918717495185,0,0,1,0
2024-07-28,W07,P0049,801,21.12089332238345,0,0,1,0
2024-08-04,W07,P0049,706,19.60093141147457,0,0,1,0
2024-08-11,W07,P0049,92,23.72099584496632,0,1,1,0
2024-08-18,W07,P0049,523,22.088673919696628,0,0,1,0
2024-08-25,W07,P0049,232,23.102658912800027,0,0,1,0
2024-09-01,W07,P0049,54,23.79166544502916,0,1,1,0
2024-09-08,W07,P0049,984,20.964522910932992,0,0,1,0
2024-09-15,W07,P0049,95,23.51700249840053,0,1,1,0
2024-09-22,W07,P0049,985,19.25628529548252,0,0,1,0
2024-09-29,W07,P0049,56,21.159651604684253,0,1,1,0
2024-10-06,W07,P0049,709,22.46209514219356,0,0,1,0
2024-10-13,W07,P0049,657,21.33181041254384,0,0,1,0
2024-10-20,W07,P0049,963,24.556165966064302,0,0,1,0
2024-10-27,W07,P0049,736,23.367699221927893,0,0,1,0
2024-11-03,W07,P0049,63,21.469495546818443,0,1,1,0
2024-11-10,W07,P0049,774,21.75291688262239,0,0,1,0
2024-11-17,W07,P0049,169,23.368930336948047,0,0,1,0
2024-11-24,W07,P0049,243,20.88002170853086,0,0,1,0
2024-12-01,W07,P0049,805,22.09930137575952,0,0,1,0
2024-12-08,W07,P0049,95,21.11151128929179,0,1,1,0
2024-12-15,W07,P0049,561,23.341469245408167,0,0,1,0
2024-12-22,W07,P0049,708,20.41136211780744,0,0,1,0
2024-12-29,W07,P0049,712,19.42240553592699,0,0,1,0
2025-01-05,W07,P0049,898,24.496842970321893,0,0,1,0
2025-01-12,W07,P0049,669,20.21570250499813,0,0,1,0
2025-01-19,W07,P0049,51,24.02353201253316,0,1,1,0
2025-01-26,W07,P0049,924,25.075748680682192,1,0,1,0
2025-02-02,W07,P0049,656,21.485160375157587,0,0,1,0
2025-02-09,W07,P0049,702,21.5656417706923,0,0,1,0
2025-02-16,W07,P0049,590,21.72785028576865,0,0,1,0
2025-02-23,W07,P0049,734,23.14106629124025,0,0,1,0
2025-03-02,W07,P0049,240,21.233812575421577,0,0,1,0
2025-03-09,W07,P0049,749,22.64929270269221,0,0,1,0
2025-03-16,W07,P0049,831,23.12066768372092,0,0,1,0
2025-03-23,W07,P0049,608,23.19263231870472,0,0,1,0
2025-03-30,W07,P0049,151,23.62702171189161,0,0,1,0
2025-04-06,W07,P0049,649,21.38099234607584,0,0,1,0
2025-04-13,W07,P0049,766,21.11094472205981,0,0,1,0
2025-04-20,W07,P0049,492,21.369069663452823,0,0,1,0
2025-04-27,W07,P0049,309,24.377529670356743,0,0,1,0
2025-05-04,W07,P0049,811,21.056634846058675,0,0,1,0
2025-05-11,W07,P0049,993,22.32093852041404,0,0,1,0
2025-05-18,W07,P0049,93,19.202941030098515,0,1,1,0
2025-05-25,W07,P0049,842,22.87592532321019,0,0,1,0
2025-06-01,W07,P0049,569,22.95558342889631,0,0,1,0
2025-06-08,W07,P0049,404,24.770251788519584,0,0,1,0
2025-06-15,W07,P0049,722,22.22763366927607,0,0,1,0
2025-06-22,W07,P0049,302,25.090643857869942,1,0,1,0
2025-06-29,W07,P0049,779,22.28056768636793,0,0,1,0
2025-07-06,W07,P0049,524,23.1315780046402,0,0,1,0
2025-07-13,W07,P0049,370,24.566392938310905,0,0,1,0
2025-07-20,W07,P0049,418,21.50728970232219,0,0,1,0
2025-07-27,W07,P0049,450,23.737326475804373,0,0,1,0
2025-08-03,W07,P0049,985,20.11295124047865,0,0,1,0
2025-08-10,W07,P0049,718,19.613375093554808,0,0,1,0
2025-08-17,W07,P0049,357,21.930504934544675,0,0,1,0
2025-08-24,W07,P0049,474,24.1127919454253,0,0,1,0
2025-08-31,W07,P0049,744,18.798110854336176,0,0,1,0
2025-09-07,W07,P0049,311,18.59684011938928,0,0,1,0
2025-09-14,W07,P0049,222,20.09793692061859,0,0,1,0
2025-09-21,W07,P0049,166,18.50477478842086,0,0,1,0
2025-09-28,W07,P0049,6,26.8657309570829,1,1,-1,1
2025-10-05,W07,P0049,764,22.604672040317325,0,0,1,0
2025-10-12,W07,P0049,606,21.11837490401836,0,0,1,0
2025-10-19,W07,P0049,680,20.03740974065134,0,0,1,0
2025-10-26,W07,P0049,653,21.617589800870764,0,0,1,0
2025-11-02,W07,P0049,501,20.717837290102658,0,0,1,0
2025-11-09,W07,P0049,614,21.46324096510716,0,0,1,0
2025-11-16,W07,P0049,720,18.423498375372034,0,0,1,0
2025-11-23,W07,P0049,51,20.83400922571901,0,1,1,0
2025-11-30,W07,P0049,548,23.40470861544112,0,0,1,0
2024-01-07,W07,P0005,803,23.908747866611897,0,0,1,0
2024-01-14,W07,P0005,605,22.53864122211926,0,0,1,0
2024-01-21,W07,P0005,238,23.20470042981307,0,0,1,0
2024-01-28,W07,P0005,663,20.00532765495185,0,0,1,0
2024-02-04,W07,P0005,873,21.93874422610952,0,0,1,0
2024-02-11,W07,P0005,106,21.85781210101496,0,0,1,0
2024-02-18,W07,P0005,785,24.02224390239755,0,0,1,0
2024-02-25,W07,P0005,996,20.891641196672936,0,0,1,0
2024-03-03,W07,P0005,186,26.165425213798827,1,0,-1,1
2024-03-10,W07,P0005,863,21.405788123825022,0,0,1,0
2024-03-17,W07,P0005,161,20.51548645479777,0,0,1,0
2024-03-24,W07,P0005,961,22.96195435531715,0,0,1,0
2024-03-31,W07,P0005,69,21.36466809773897,0,1,1,0
2024-04-07,W07,P0005,23,23.354833293054764,0,1,1,0
2024-04-14,W07,P0005,562,24.19572408924114,0,0,1,0
2024-04-21,W07,P0005,320,19.58033073095424,0,0,1,0
2024-04-28,W07,P0005,768,22.348951427052448,0,0,1,0
2024-05-05,W07,P0005,999,20.769998542682146,0,0,1,0
2024-05-12,W07,P0005,471,21.75892752605883,0,0,1,0
2024-05-19,W07,P0005,20,22.758466192147832,0,1,1,0
2024-05-26,W07,P0005,654,27.101829308915363,1,0,-1,1
2024-06-02,W07,P0005,818,22.99585403834223,0,0,1,0
2024-06-09,W07,P0005,800,20.462126107462343,0,0,1,0
2024-06-16,W07,P0005,970,20.120839379994823,0,0,1,0
2024-06-23,W07,P0005,999,24.320950064569782,0,0,1,0
2024-06-30,W07,P0005,136,23.898294281146203,0,0,1,0
2024-07-07,W07,P0005,286,21.903895088986584,0,0,1,0
2024-07-14,W07,P0005,300,24.32381855316072,0,0,1,0
2024-07-21,W07,P0005,770,20.85488775636955,0,0,1,0
