date,warehouse_id,product_id,current_stock,temperature
2025-09-28,W05,P0008,116,24.428421476222947
2025-10-05,W05,P0008,64,20.582097606082076
2025-10-12,W05,P0008,656,22.432532642109134
2025-10-19,W05,P0008,258,23.42854644121001
2025-10-26,W05,P0008,913,21.079575194263256
2025-11-02,W05,P0008,221,22.583171596477683
2025-11-09,W05,P0008,735,21.619842007896086
2025-11-16,W05,P0008,860,21.123284477980285
2025-11-23,W05,P0008,430,22.218792942969902
2025-11-30,W05,P0008,382,23.356980305424813
2024-01-07,W05,P0013,842,22.073512930491344
2024-01-14,W05,P0013,578,23.631998808591373
2024-01-21,W05,P0013,223,24.514857554651492
2024-01-28,W05,P0013,825,24.38352024229393
2024-02-04,W05,P0013,124,23.84998679551376
2024-02-11,W05,P0013,77,26.191356489847514
2024-02-18,W05,P0013,304,18.931724673502895
2024-02-25,W05,P0013,656,22.057470553372003
2024-03-03,W05,P0013,364,20.09545249394722
2024-03-10,W05,P0013,483,21.40668332333787
2024-03-17,W05,P0013,304,22.33715496965851
2024-03-24,W05,P0013,563,19.360890438269912
2024-03-31,W05,P0013,84,19.98681936915064
2024-04-07,W05,P0013,350,22.876780120215574
2024-04-14,W05,P0013,527,22.40333594891157
2024-04-21,W05,P0013,633,18.37864096566775
2024-04-28,W05,P0013,735,25.481663038069733
2024-05-05,W05,P0013,870,23.60121996137967
2024-05-12,W05,P0013,829,23.989649354028717
2024-05-19,W05,P0013,554,21.845954276155123
2024-05-26,W05,P0013,112,23.151575933138826
2024-06-02,W05,P0013,4,22.225568654373692
2024-06-09,W05,P0013,439,20.92904585481031
2024-06-16,W05,P0013,365,21.760247142703566
2024-06-23,W05,P0013,256,22.987949043377146
2024-06-30,W05,P0013,483,20.990644518102936
2024-07-07,W05,P0013,567,22.965006892701073
2024-07-14,W05,P0013,660,21.039773808262055
2024-07-21,W05,P0013,480,18.391437626229585
2024-07-28,W05,P0013,176,22.84806333123086
2024-08-04,W05,P0013,10,22.814070423516426
2024-08-11,W05,P0013,157,23.17724087878321
2024-08-18,W05,P0013,577,23.884470921387884
2024-08-25,W05,P0013,331,21.206063291192308
2024-09-01,W05,P0013,89,21.38892990160515
2024-09-08,W05,P0013,241,22.9684413719497
2024-09-15,W05,P0013,538,21.65085385114855
2024-09-22,W05,P0013,292,23.20672953527986
2024-09-29,W05,P0013,993,19.63392314673297
2024-10-06,W05,P0013,461,17.91662552280545
2024-10-13,W05,P0013,389,23.769766342425655
2024-10-20,W05,P0013,952,19.943498270789195
2024-10-27,W05,P0013,778,21.36754277464372
2024-11-03,W05,P0013,911,20.908604750323434
2024-11-10,W05,P0013,747,21.021709042481923
2024-11-17,W05,P0013,884,20.406012660012756
2024-11-24,W05,P0013,526,21.485098612496323
2024-12-01,W05,P0013,305,22.733438860369805
2024-12-08,W05,P0013,15,20.933896892216797
2024-12-15,W05,P0013,976,24.562718503523683
2024-12-22,W05,P0013,697,24.81910005194309
2024-12-29,W05,P0013,924,21.41340206675413
2025-01-05,W05,P0013,375,24.282532299975152
2025-01-12,W05,P0013,660,21.88526452039033
2025-01-19,W05,P0013,38,23.69667501584571
2025-01-26,W05,P0013,880,19.33467091603312
2025-02-02,W05,P0013,343,21.95593797029725
2025-02-09,W05,P0013,950,21.398396226020495
2025-02-16,W05,P0013,845,22.310368273593834
2025-02-23,W05,P0013,591,19.904701109692592
2025-03-02,W05,P0013,867,20.347918659882307
2025-03-09,W05,P0013,66,24.734548170299657
2025-03-16,W05,P0013,599,22.32663648161266
2025-03-23,W05,P0013,981,22.44188383233764
2025-03-30,W05,P0013,493,23.322286682715877
2025-04-06,W05,P0013,735,18.812967722917826
2025-04-13,W05,P0013,366,23.439156535809406
2025-04-20,W05,P0013,687,20.06812282072254
2025-04-27,W05,P0013,615,21.933816620758993
2025-05-04,W05,P0013,867,24.005458114326117
2025-05-11,W05,P0013,701,19.91861223282518
2025-05-18,W05,P0013,971,21.515085504101158
2025-05-25,W05,P0013,551,22.10331922885191
2025-06-01,W05,P0013,394,21.202665138756583
2025-06-08,W05,P0013,496,23.67138180949798
2025-06-15,W05,P0013,914,26.570484771871882
2025-06-22,W05,P0013,152,21.706755774929118
2025-06-29,W05,P0013,451,21.755170501825187
2025-07-06,W05,P0013,267,21.611098884487003
2025-07-13,W05,P0013,858,23.15892351044819
2025-07-20,W05,P0013,359,23.921371193235654
2025-07-27,W05,P0013,164,18.422398879842987
2025-08-03,W05,P0013,507,22.81695539676643
2025-08-10,W05,P0013,675,18.369677385463273
2025-08-17,W05,P0013,280,24.842141418314924
2025-08-24,W05,P0013,626,22.817708885008734
2025-08-31,W05,P0013,334,20.002825414938666
2025-09-07,W05,P0013,689,21.001115033472214
2025-09-14,W05,P0013,452,20.779201928513096
2025-09-21,W05,P0013,774,25.666738898044247
2025-09-28,W05,P0013,3,23.714616003363208
2025-10-05,W05,P0013,79,21.455445570591912
2025-10-12,W05,P0013,60,22.787495716901876
2025-10-19,W05,P0013,432,21.461731305287266
2025-10-26,W05,P0013,514,25.693793362424195
2025-11-02,W05,P0013,375,21.95567687663589
2025-11-09,W05,P0013,178,24.768716283295582
2025-11-16,W05,P0013,236,23.150677282190877
2025-11-23,W05,P0013,311,24.578436677085335
2025-11-30,W05,P0013,595,24.593691030496956
2024-01-07,W05,P0027,14,19.880861214321037
2024-01-14,W05,P0027,459,21.5132715522726
2024-01-21,W05,P0027,166,21.885277634978973
2024-01-28,W05,P0027,318,20.452576244565147
2024-02-04,W05,P0027,6,22.319811154905384
2024-02-11,W05,P0027,525,24.304968532802057
2024-02-18,W05,P0027,283,19.872667842827603
2024-02-25,W05,P0027,509,21.00827734733817
2024-03-03,W05,P0027,664,22.246964871985853
2024-03-10,W05,P0027,744,21.711688991185408
2024-03-17,W05,P0027,622,22.396695472780788
2024-03-24,W05,P0027,915,19.296320381341257
2024-03-31,W05,P0027,319,21.248693924065254
2024-04-07,W05,P0027,827,20.911875148876995
2024-04-14,W05,P0027,476,19.825843171955945
2024-04-21,W05,P0027,980,23.046130244823857
2024-04-28,W05,P0027,804,18.548359333882047
2024-05-05,W05,P0027,712,25.655062886303927
2024-05-12,W05,P0027,162,19.58117404275239
2024-05-19,W05,P0027,570,20.29260310024753
2024-05-26,W05,P0027,884,21.883001940894303
2024-06-02,W05,P0027,215,23.886233668043385
2024-06-09,W05,P0027,358,24.544692778946967
2024-06-16,W05,P0027,926,24.56642041468708
2024-06-23,W05,P0027,574,23.375763223324874
2024-06-30,W05,P0027,282,21.338597937114294
2024-07-07,W05,P0027,43,20.240290070748927
2024-07-14,W05,P0027,360,20.90763438841946
2024-07-21,W05,P0027,271,25.73063084442299
2024-07-28,W05,P0027,191,23.115502351289553
2024-08-04,W05,P0027,122,20.717648337775437
2024-08-11,W05,P0027,439,20.768521275071862
2024-08-18,W05,P0027,183,21.67931895414626
2024-08-25,W05,P0027,353,23.191500752594443
2024-09-01,W05,P0027,151,20.06524704450766
2024-09-08,W05,P0027,893,19.842340236862388
2024-09-15,W05,P0027,955,21.948869177995384
2024-09-22,W05,P0027,920,16.48434782777911
2024-09-29,W05,P0027,104,20.172903832085876
2024-10-06,W05,P0027,24,19.891070352280764
2024-10-13,W05,P0027,423,21.778872424875328
2024-10-20,W05,P0027,807,19.35434443539574
2024-10-27,W05,P0027,276,23.14724957436876
2024-11-03,W05,P0027,763,20.828083470672308
2024-11-10,W05,P0027,60,18.49079906230318
2024-11-17,W05,P0027,898,22.34895534697914
2024-11-24,W05,P0027,622,19.314535083688956
2024-12-01,W05,P0027,273,22.57001351024834
2024-12-08,W05,P0027,327,19.410816361807548
2024-12-15,W05,P0027,813,23.46986960152896
2024-12-22,W05,P0027,515,20.611480797499784
2024-12-29,W05,P0027,790,21.000124511589586
2025-01-05,W05,P0027,507,24.23452423898089
2025-01-12,W05,P0027,896,21.639343473902667
2025-01-19,W05,P0027,750,23.202866346975835
2025-01-26,W05,P0027,290,21.277922246870887
2025-02-02,W05,P0027,59,22.017725730509444
2025-02-09,W05,P0027,595,21.68478740309224
2025-02-16,W05,P0027,944,21.439676115051643
2025-02-23,W05,P0027,8,23.309146119604684
2025-03-02,W05,P0027,280,21.859852579249907
2025-03-09,W05,P0027,888,23.002816843304704
2025-03-16,W05,P0027,145,19.121085058595437
2025-03-23,W05,P0027,186,22.292877622631877
2025-03-30,W05,P0027,673,22.420508410651095
2025-04-06,W05,P0027,572,21.01511685808738
2025-04-13,W05,P0027,241,22.944296819353724
2025-04-20,W05,P0027,403,24.01888201479033
2025-04-27,W05,P0027,582,26.466938104777586
2025-05-04,W05,P0027,576,23.0919980342474
2025-05-11,W05,P0027,244,21.747373508285442
2025-05-18,W05,P0027,384,19.549160722685947
2025-05-25,W05,P0027,664,19.441184805034002
2025-06-01,W05,P0027,247,21.416405521378536
2025-06-08,W05,P0027,70,21.749733865891663
2025-06-15,W05,P0027,729,25.123154477778126
2025-06-22,W05,P0027,324,21.503786792911658
2025-06-29,W05,P0027,239,22.758532423423596
2025-07-06,W05,P0027,913,25.75722194337917
2025-07-13,W05,P0027,922,21.709304022899083
2025-07-20,W05,P0027,496,21.208807333034567
2025-07-27,W05,P0027,13,23.220700926775212
2025-08-03,W05,P0027,207,16.16742550522573
2025-08-10,W05,P0027,973,24.006689835139678
2025-08-17,W05,P0027,761,20.96486212321286
2025-08-24,W05,P0027,390,21.51679939333988
2025-08-31,W05,P0027,898,23.582274789642597
2025-09-07,W05,P0027,527,19.355525508527762
2025-09-14,W05,P0027,403,18.946030099677888
2025-09-21,W05,P0027,234,22.723747615823076
2025-09-28,W05,P0027,127,23.101555866685576
2025-10-05,W05,P0027,795,18.84151224223254
2025-10-12,W05,P0027,379,23.32558672419688
2025-10-19,W05,P0027,104,17.732892662045305
2025-10-26,W05,P0027,560,21.254675311932235
2025-11-02,W05,P0027,598,24.209748827009513
2025-11-09,W05,P0027,892,19.893190240234908
2025-11-16,W05,P0027,163,24.94458208287764
2025-11-23,W05,P0027,895,20.910810099198404
2025-11-30,W05,P0027,64,20.35298244487068
2024-01-07,W05,P0038,703,22.83109023651408
2024-01-14,W05,P0038,209,22.95005113038137
2024-01-21,W05,P0038,76,17.87611993422598
2024-01-28,W05,P0038,296,19.245167597692248
2024-02-04,W05,P0038,9,23.138988075161443
2024-02-11,W05,P0038,683,22.98110095890824
2024-02-18,W05,P0038,186,23.593207985177862
2024-02-25,W05,P0038,231,24.526951438873535
2024-03-03,W05,P0038,786,17.964689873750917
2024-03-10,W05,P0038,586,23.34652915207386
2024-03-17,W05,P0038,890,23.513248710532974
2024-03-24,W05,P0038,638,22.641639637632977
2024-03-31,W05,P0038,908,25.6008278841879
2024-04-07,W05,P0038,612,23.614429663915907
2024-04-14,W05,P0038,890,19.881672848505048
2024-04-21,W05,P0038,494,23.628090723667512
2024-04-28,W05,P0038,178,20.238249853031018
2024-05-05,W05,P0038,848,17.21838259014178
2024-05-12,W05,P0038,739,23.80183889472576
2024-05-19,W05,P0038,323,26.230142530405132
2024-05-26,W05,P0038,613,20.82517401412266
2024-06-02,W05,P0038,70,19.442326422402754
2024-06-09,W05,P0038,151,24.50605568260653
2024-06-16,W05,P0038,501,22.491546849587323
2024-06-23,W05,P0038,15,24.86254148236958
2024-06-30,W05,P0038,374,22.5251268205386
2024-07-07,W05,P0038,114,21.727457977150813
2024-07-14,W05,P0038,972,23.856452586936687
2024-07-21,W05,P0038,190,21.430908922461047
2024-07-28,W05,P0038,647,25.842211627756047
2024-08-04,W05,P0038,258,23.07936996804258
2024-08-11,W05,P0038,247,21.221809489484855
2024-08-18,W05,P0038,666,19.50368674801747
2024-08-25,W05,P0038,874,23.823338831570467
2024-09-01,W05,P0038,785,23.13533363541412
2024-09-08,W05,P0038,364,22.32325621222507
2024-09-15,W05,P0038,73,22.460203624257673
2024-09-22,W05,P0038,905,24.38740171566844
2024-09-29,W05,P0038,212,25.757302004573233
2024-10-06,W05,P0038,628,25.37904266889143
2024-10-13,W05,P0038,24,23.64946659836416
2024-10-20,W05,P0038,519,21.57638021428019
2024-10-27,W05,P0038,52,23.88053944293252
2024-11-03,W05,P0038,589,23.740619394988396
2024-11-10,W05,P0038,348,21.23728703922467
2024-11-17,W05,P0038,483,22.613427025694623
2024-11-24,W05,P0038,232,26.619690000290905
2024-12-01,W05,P0038,169,20.494301253299618
2024-12-08,W05,P0038,251,19.245035649706274
2024-12-15,W05,P0038,717,19.44194655711278
2024-12-22,W05,P0038,968,21.890000603272174
2024-12-29,W05,P0038,499,21.876392472362404
2025-01-05,W05,P0038,339,22.503509337467037
2025-01-12,W05,P0038,445,19.408529289341935
2025-01-19,W05,P0038,803,23.73730856072964
2025-01-26,W05,P0038,538,22.166762820856867
2025-02-02,W05,P0038,900,23.715807997359335
2025-02-09,W05,P0038,563,21.30365468086446
2025-02-16,W05,P0038,386,25.08443585851839
2025-02-23,W05,P0038,762,21.773348023724033
2025-03-02,W05,P0038,477,24.02220691175692
2025-03-09,W05,P0038,119,23.141033837221578
2025-03-16,W05,P0038,424,22.82060141930634
2025-03-23,W05,P0038,145,23.020270060100565
2025-03-30,W05,P0038,437,23.126297806850854
2025-04-06,W05,P0038,596,22.714102101181155
2025-04-13,W05,P0038,753,23.043735431365487
2025-04-20,W05,P0038,882,20.784428157081216
2025-04-27,W05,P0038,773,23.717283332370005
2025-05-04,W05,P0038,899,20.37563219387531
2025-05-11,W05,P0038,940,22.59235138098754
2025-05-18,W05,P0038,53,23.1240476300899
2025-05-25,W05,P0038,153,20.31281317293508
2025-06-01,W05,P0038,678,20.2141466286901
2025-06-08,W05,P0038,401,23.452858910727887
2025-06-15,W05,P0038,366,22.613261524791806
2025-06-22,W05,P0038,160,20.380417698771506
2025-06-29,W05,P0038,248,24.2252416722994
2025-07-06,W05,P0038,25,25.816619634794
2025-07-13,W05,P0038,265,22.078328348660236
2025-07-20,W05,P0038,240,19.639474426117133
2025-07-27,W05,P0038,176,20.47223797949266
2025-08-03,W05,P0038,469,22.53300635031473
2025-08-10,W05,P0038,32,20.825054629904145
2025-08-17,W05,P0038,528,23.41842586263261
2025-08-24,W05,P0038,751,23.150054509620098
2025-08-31,W05,P0038,717,22.283266055675476
2025-09-07,W05,P0038,462,24.9870065751362
2025-09-14,W05,P0038,937,20.67105271466687
2025-09-21,W05,P0038,109,24.09508124290548
2025-09-28,W05,P0038,461,22.85562912023728
2025-10-05,W05,P0038,558,19.791225727204246
2025-10-12,W05,P0038,686,24.909609360303314
2025-10-19,W05,P0038,251,20.257928565200004
2025-10-26,W05,P0038,815,23.7573255354763
2025-11-02,W05,P0038,172,21.05041219512013
2025-11-09,W05,P0038,128,21.919516635099207
2025-11-16,W05,P0038,355,22.470440501792236
2025-11-23,W05,P0038,534,19.30548893646737
2025-11-30,W05,P0038,494,19.28443672087036
2024-01-07,W05,P0017,422,22.578690807242896
2024-01-14,W05,P0017,737,24.20634894563591
2024-01-21,W05,P0017,336,22.933675222292536
2024-01-28,W05,P0017,281,23.77464905610392
2024-02-04,W05,P0017,396,19.09491975373409
2024-02-11,W05,P0017,973,22.50498144248742
2024-02-18,W05,P0017,84,20.07696170262609
2024-02-25,W05,P0017,718,23.132590455798542
2024-03-03,W05,P0017,518,23.65710804449006
2024-03-10,W05,P0017,679,22.449702966689163
2024-03-17,W05,P0017,364,23.465632053325226
2024-03-24,W05,P0017,734,21.587341139523637
2024-03-31,W05,P0017,954,21.365133854803855
2024-04-07,W05,P0017,634,20.0379980733834
2024-04-14,W05,P0017,487,20.12557059975044
2024-04-21,W05,P0017,892,22.896971425914966
2024-04-28,W05,P0017,408,23.90729755766311
2024-05-05,W05,P0017,342,25.178132575157075
2024-05-12,W05,P0017,998,19.675458785741633
2024-05-19,W05,P0017,868,21.178223029310132
2024-05-26,W05,P0017,129,23.975295615322043
2024-06-02,W05,P0017,774,19.92604356262318
2024-06-09,W05,P0017,995,19.074145518308775
2024-06-16,W05,P0017,854,21.785712811299565
2024-06-23,W05,P0017,577,19.67781903217922
2024-06-30,W05,P0017,252,22.136353500169676
2024-07-07,W05,P0017,833,23.399569992537792
2024-07-14,W05,P0017,703,21.536011186505934
2024-07-21,W05,P0017,813,22.985505163425834
2024-07-28,W05,P0017,704,22.733693238621335
2024-08-04,W05,P0017,295,21.61831532650119
2024-08-11,W05,P0017,178,19.879134624750165
2024-08-18,W05,P0017,671,24.659736280319496
2024-08-25,W05,P0017,381,22.112417605481834
2024-09-01,W05,P0017,673,23.620624639427152
2024-09-08,W05,P0017,561,23.717369935384273
2024-09-15,W05,P0017,503,24.49700318449912
2024-09-22,W05,P0017,984,21.7254339286168
2024-09-29,W05,P0017,578,22.28902816849523
2024-10-06,W05,P0017,534,22.309673824474192
2024-10-13,W05,P0017,916,20.371064582640095
2024-10-20,W05,P0017,635,21.534572857287795
2024-10-27,W05,P0017,522,23.63259250833915
2024-11-03,W05,P0017,349,25.08738686554055
2024-11-10,W05,P0017,50,19.927572972776986
2024-11-17,W05,P0017,75,17.844815444236488
2024-11-24,W05,P0017,693,23.32521910083562
2024-12-01,W05,P0017,746,22.23463251758035
2024-12-08,W05,P0017,233,21.40638745221093
2024-12-15,W05,P0017,310,20.292743708612985
2024-12-22,W05,P0017,596,20.905838607985885
2024-12-29,W05,P0017,327,22.807679172796455
2025-01-05,W05,P0017,813,23.89077498900815
2025-01-12,W05,P0017,221,21.882429046484365
2025-01-19,W05,P0017,577,20.93830875545828
2025-01-26,W05,P0017,983,22.81572076327146
2025-02-02,W05,P0017,777,23.051163795739043
2025-02-09,W05,P0017,444,24.648105682354007
2025-02-16,W05,P0017,569,20.31277378398672
2025-02-23,W05,P0017,379,23.618594377912864
2025-03-02,W05,P0017,829,25.45400812856041
2025-03-09,W05,P0017,186,20.238177873963195
2025-03-16,W05,P0017,980,20.89277262255237
2025-03-23,W05,P0017,516,23.10884758975377
2025-03-30,W05,P0017,319,22.06769820366811
2025-04-06,W05,P0017,559,23.00593009221412
2025-04-13,W05,P0017,750,21.562265321270758
2025-04-20,W05,P0017,297,18.927278985535178
2025-04-27,W05,P0017,964,24.983232719978034
2025-05-04,W05,P0017,167,20.79621000911663
2025-05-11,W05,P0017,164,23.160252437993602
2025-05-18,W05,P0017,669,25.92241612770621
2025-05-25,W05,P0017,429,22.97524644242063
2025-06-01,W05,P0017,735,24.74929540691037
2025-06-08,W05,P0017,90,23.888472362693594
2025-06-15,W05,P0017,532,24.346897070576247
2025-06-22,W05,P0017,430,18.04156459851951
2025-06-29,W05,P0017,344,22.10280212378753
2025-07-06,W05,P0017,580,20.90627324832103
2025-07-13,W05,P0017,541,25.26043179503415
2025-07-20,W05,P0017,27,25.581696717823224
2025-07-27,W05,P0017,575,22.017546368159728
2025-08-03,W05,P0017,569,19.81216589528611
2025-08-10,W05,P0017,434,21.69301483974035
2025-08-17,W05,P0017,325,21.87858417939451
2025-08-24,W05,P0017,710,23.26181347640033
2025-08-31,W05,P0017,369,23.65105766760001
2025-09-07,W05,P0017,198,21.476148731730667
2025-09-14,W05,P0017,52,19.671793597127934
2025-09-21,W05,P0017,514,22.89853750856381
2025-09-28,W05,P0017,907,22.506969362817745
2025-10-05,W05,P0017,462,23.725855278462497
2025-10-12,W05,P0017,214,24.955500480681867
2025-10-19,W05,P0017,368,20.26687177228437
2025-10-26,W05,P0017,436,22.14202447786022
2025-11-02,W05,P0017,8,24.641775863185067
2025-11-09,W05,P0017,444,25.15139457715827
2025-11-16,W05,P0017,904,22.418529709508643
2025-11-23,W05,P0017,743,22.80069344382494
2025-11-30,W05,P0017,372,20.36922445063765
2024-01-07,W05,P0041,494,23.038354481171798
2024-01-14,W05,P0041,758,18.9637430937063
2024-01-21,W05,P0041,625,22.84306590815748
2024-01-28,W05,P0041,347,24.868130791030445
2024-02-04,W05,P0041,22,24.820397182745598
2024-02-11,W05,P0041,413,21.97903338364082
2024-02-18,W05,P0041,389,21.5521151035534
2024-02-25,W05,P0041,835,22.459929884638466
2024-03-03,W05,P0041,974,20.720518331981744
2024-03-10,W05,P0041,854,21.481841909047283
2024-03-17,W05,P0041,68,19.961054018547145
2024-03-24,W05,P0041,809,21.92549478038496
2024-03-31,W05,P0041,613,22.59454026362232
2024-04-07,W05,P0041,450,21.520351704515836
2024-04-14,W05,P0041,627,21.725532509482985
2024-04-21,W05,P0041,29,22.782311794654365
2024-04-28,W05,P0041,1,19.518009926444975
2024-05-05,W05,P0041,788,20.272383076768964
2024-05-12,W05,P0041,61,20.02654061904752
2024-05-19,W05,P0041,185,19.97745797704593
2024-05-26,W05,P0041,581,22.372565913727616
2024-06-02,W05,P0041,711,18.27792908367347
2024-06-09,W05,P0041,7,22.1315567012672
2024-06-16,W05,P0041,204,20.261365538613735
2024-06-23,W05,P0041,637,20.321969021042502
2024-06-30,W05,P0041,518,21.73168171129454
2024-07-07,W05,P0041,508,22.277524310598885
2024-07-14,W05,P0041,258,21.025443170745884
2024-07-21,W05,P0041,144,19.837586947902214
2024-07-28,W05,P0041,72,27.022472840294768
2024-08-04,W05,P0041,370,23.325614285249028
2024-08-11,W05,P0041,373,24.441480451520892
2024-08-18,W05,P0041,962,23.408830404955893
2024-08-25,W05,P0041,778,25.53430315306503
2024-09-01,W05,P0041,607,23.344211560336387
2024-09-08,W05,P0041,604,23.03897890809862
2024-09-15,W05,P0041,518,19.319090934412046
2024-09-22,W05,P0041,204,24.989301796370054
2024-09-29,W05,P0041,931,22.49134242173
2024-10-06,W05,P0041,573,22.553550189209304
2024-10-13,W05,P0041,591,24.398852567150094
2024-10-20,W05,P0041,549,28.109818384059125
2024-10-27,W05,P0041,21,22.305452300776974
2024-11-03,W05,P0041,610,21.685623528542997
2024-11-10,W05,P0041,599,21.340770963826166
2024-11-17,W05,P0041,685,22.34745558222623
2024-11-24,W05,P0041,713,19.77942562662538
2024-12-01,W05,P0041,829,18.545425461085934
2024-12-08,W05,P0041,131,20.578638690915298
2024-12-15,W05,P0041,323,21.127623616709492
2024-12-22,W05,P0041,321,24.46121277586515
2024-12-29,W05,P0041,523,26.25311001109843
2025-01-05,W05,P0041,90,23.18611421378271
2025-01-12,W05,P0041,851,26.912603037884466
2025-01-19,W05,P0041,287,20.94560343896474
2025-01-26,W05,P0041,345,23.39304189077065
2025-02-02,W05,P0041,10,23.090929004848928
2025-02-09,W05,P0041,366,20.900980498010703
2025-02-16,W05,P0041,833,21.0005726522181
2025-02-23,W05,P0041,979,18.885703520597552
2025-03-02,W05,P0041,989,23.528647054021043
2025-03-09,W05,P0041,778,22.771480656431244
2025-03-16,W05,P0041,935,20.223935127939107
2025-03-23,W05,P0041,963,23.340814472244173
2025-03-30,W05,P0041,420,22.312917121745198
2025-04-06,W05,P0041,266,24.212482889170097
2025-04-13,W05,P0041,459,22.70754647560247
2025-04-20,W05,P0041,396,22.554963523414834
2025-04-27,W05,P0041,698,22.474863085120962
2025-05-04,W05,P0041,107,23.52712655986459
2025-05-11,W05,P0041,191,21.097601806531365
2025-05-18,W05,P0041,434,27.47807094932128
2025-05-25,W05,P0041,196,25.32059844386017
2025-06-01,W05,P0041,10,22.87818947388933
2025-06-08,W05,P0041,605,19.517858685471392
2025-06-15,W05,P0041,386,18.45267110380845
2025-06-22,W05,P0041,842,19.806923081732315
2025-06-29,W05,P0041,657,22.160849246476342
2025-07-06,W05,P0041,512,23.44382179662925
2025-07-13,W05,P0041,601,23.8123043842746
2025-07-20,W05,P0041,868,26.268221019162624
2025-07-27,W05,P0041,874,22.996540646664915
2025-08-03,W05,P0041,295,22.879487266638847
2025-08-10,W05,P0041,83,22.557952180188828
2025-08-17,W05,P0041,473,21.85899907638098
2025-08-24,W05,P0041,679,17.2807113280259
2025-08-31,W05,P0041,536,19.797172333277327
2025-09-07,W05,P0041,282,21.714266145599655
2025-09-14,W05,P0041,251,20.921570948715527
2025-09-21,W05,P0041,414,19.89682719034437
2025-09-28,W05,P0041,146,20.659722337141453
2025-10-05,W05,P0041,77,20.746989064191606
2025-10-12,W05,P0041,576,22.517832779680482
2025-10-19,W05,P0041,892,23.412740783787996
2025-10-26,W05,P0041,263,23.131442605234213
2025-11-02,W05,P0041,610,18.949480522281
2025-11-09,W05,P0041,308,20.448776236297643
2025-11-16,W05,P0041,445,19.49315542983617
2025-11-23,W05,P0041,458,21.5802764260784
2025-11-30,W05,P0041,502,20.47496118446262
2024-01-07,W05,P0001,531,20.07074872904197
2024-01-14,W05,P0001,230,25.59991126226882
2024-01-21,W05,P0001,362,23.730105996886522
2024-01-28,W05,P0001,133,22.563169277883226
2024-02-04,W05,P0001,702,20.871140793639906
2024-02-11,W05,P0001,296,23.577356039616536
2024-02-18,W05,P0001,490,20.731526957350244
2024-02-25,W05,P0001,399,21.325904436505162
2024-03-03,W05,P0001,634,17.837637931857618
2024-03-10,W05,P0001,219,21.960377263364748
2024-03-17,W05,P0001,854,18.38290987851624
2024-03-24,W05,P0001,600,20.770276038589017
2024-03-31,W05,P0001,594,24.021084346429117
2024-04-07,W05,P0001,184,23.380160328512602
2024-04-14,W05,P0001,938,24.939410185305093
2024-04-21,W05,P0001,407,23.73486509987561
2024-04-28,W05,P0001,937,23.621017556356374
2024-05-05,W05,P0001,664,24.807087259095443
2024-05-12,W05,P0001,867,24.759918195407693
2024-05-19,W05,P0001,874,25.331393427272175
2024-05-26,W05,P0001,265,21.28432342171131
2024-06-02,W05,P0001,315,18.793130134375104
2024-06-09,W05,P0001,860,23.69749311490414
2024-06-16,W05,P0001,622,22.74667867091651
2024-06-23,W05,P0001,214,23.116220719359017
2024-06-30,W05,P0001,317,21.02295980749831
2024-07-07,W05,P0001,255,20.540782430153907
2024-07-14,W05,P0001,910,22.322953772387855
2024-07-21,W05,P0001,967,17.2806101875355
2024-07-28,W05,P0001,374,19.578575098940203
2024-08-04,W05,P0001,459,21.263418949443604
2024-08-11,W05,P0001,593,21.987028146877716
2024-08-18,W05,P0001,899,22.043542807982867
2024-08-25,W05,P0001,518,21.40786313388726
2024-09-01,W05,P0001,492,22.626109390374136
2024-09-08,W05,P0001,502,23.37819788125308
2024-09-15,W05,P0001,108,20.575949081367327
2024-09-22,W05,P0001,44,23.34181608007004
2024-09-29,W05,P0001,394,19.40484905787527
2024-10-06,W05,P0001,122,23.394554158256746
2024-10-13,W05,P0001,518,23.76078276638339
2024-10-20,W05,P0001,429,23.68310894903193
2024-10-27,W05,P0001,737,23.017060191781717
2024-11-03,W05,P0001,509,19.000326284261433
2024-11-10,W05,P0001,999,20.22437726328599
2024-11-17,W05,P0001,37,22.83946295361952
2024-11-24,W05,P0001,659,20.616439689638018
2024-12-01,W05,P0001,566,21.367846400064593
2024-12-08,W05,P0001,16,21.16325868248647
2024-12-15,W05,P0001,499,21.74540020624117
2024-12-22,W05,P0001,609,19.968725193536823
2024-12-29,W05,P0001,278,22.496070594089627
2025-01-05,W05,P0001,343,19.875325159556894
2025-01-12,W05,P0001,439,20.249922694396993
2025-01-19,W05,P0001,923,17.46324293731217
2025-01-26,W05,P0001,36,20.801181236100792
2025-02-02,W05,P0001,575,20.55699856255088
2025-02-09,W05,P0001,833,18.88387146699909
2025-02-16,W05,P0001,556,23.32283263422508
2025-02-23,W05,P0001,323,25.241940170225412
2025-03-02,W05,P0001,239,22.779873887891945
2025-03-09,W05,P0001,326,20.525293845963137
2025-03-16,W05,P0001,853,24.44043706690964
2025-03-23,W05,P0001,895,22.58904571540914
2025-03-30,W05,P0001,330,21.23316872708931
2025-04-06,W05,P0001,293,24.804543639815407
2025-04-13,W05,P0001,507,21.29039326983533
2025-04-20,W05,P0001,991,21.35161494589797
2025-04-27,W05,P0001,28,21.34070293152778
2025-05-04,W05,P0001,253,19.63721923211751
2025-05-11,W05,P0001,771,23.476615390819127
2025-05-18,W05,P0001,21,20.953381092113695
